Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
THYROCARE,Thyrocare Technologies Limited,Regulation 7 (2),Original,18-Jun-2026 19:32:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_13770_20260618_193220123_WEB.html,539871,THYROCARE,NOTLISTED,Brijesh Kumar,Company Secretary and Compliance Officer,1,Equity,Designated Person,AADITYA BHANDARI,,3879,0.00%,1000,"549,584.00",Sell,2879,0.00%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,1,Equity,Designated Person,ANSHUMAN  MAHESHWARY,,115152,0.02%,30000,"33,714,900.00",Sell,85152,0.02%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,2,Equity,Designated Person,VIRAL ARUN SHAH,,4790,0.00%,4790,"5,379,601.00",Sell,0,0.00%,15-06-2026,15-06-2026,Market Sale,16-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,3,Equity,Designated Person,HIMANSHU S JAIN,,75000,0.02%,15000,"16,840,350.00",Sell,60000,0.02%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,4,Equity,Designated Person,NIKUNJ KEDIA,,36891,0.00%,6684,"7,559,671.00",Sell,30207,0.01%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,5,Equity,Designated Person,SANDEEP JOSHI,,21871,0.01%,2750,"3,102,582.00",Sell,19121,0.00%,22-05-2026,17-06-2026,Market Sale,17-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,6,Equity,Designated Person,SAMRAT BOSE,,105000,0.03%,2500,"2,854,800.00",Sell,102500,0.03%,17-06-2026,17-06-2026,Market Sale,18-06-2026,,
360ONE,360 ONE WAM LIMITED,Regulation 7 (2),Original,18-Jun-2026 18:36:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17593_20260618_183658623_WEB.html,542772,360ONE,NA,Rohit Bhase,Company Secretary and Compliance Officer,7,Equity,Designated Person,PANKAJ BINOD FITKARIWALA,,80000,0.02%,10000,"112,080,000.00",Sell,70000,0.02%,15-06-2026,15-06-2026,Market Sale,16-06-2026,,
KOTYARK,KOTYARK INDUSTRIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:50:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19992_20260618_175024377_WEB.html,544726,KOTYARK,NOTLISTED,BHAVESH NAGAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,BHAVINIBEN GAURANG SHAH,,631343,6.14%,26000,"10,738,000.00",Sell,605343,5.89%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
KOTYARK,KOTYARK INDUSTRIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:50:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19992_20260618_175024377_WEB.html,544726,KOTYARK,NOTLISTED,BHAVESH NAGAR,Company Secretary and Compliance Officer,2,Equity,Promoter Group,BHAVINIBEN GAURANG SHAH,,605343,5.89%,10223,"4,130,092.00",Sell,595120,5.79%,16-06-2026,16-06-2026,Market Sale,17-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,M A Hire Purchase Private Limited,U65921WB1995PTC133224,14780000,2.61%,2400000,"100,796,400.00",Buy,17180000,3.03%,12-06-2026,15-06-2026,Market Purchase,16-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Shree Vinay Finvest P Ltd.,U65993WB1991PTC051196,21736843,3.84%,400000,"16,587,600.00",Buy,22136843,3.91%,12-06-2026,12-06-2026,Market Purchase,16-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:17:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260618_171756029_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,3,Equity,Promoter Group,Sampat Marketing Company Pvt Ltd,U51109WB1995PTC075420,11981642,2.12%,1025000,"42,828,848.00",Buy,13006642,2.30%,12-06-2026,15-06-2026,Market Purchase,16-06-2026,,
KPITTECH,KPIT TECHNOLOGIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:48:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17417_20260618_164858973_WEB.html,542651,KPITTECH,NOTLISTED,Ashish Malhotra,Company Secretary and Compliance Officer,1,Equity,Designated Person,Rajesh Janwadkar,,74625,0.03%,10000,"7,634,259.00",Sell,64625,0.02%,15-06-2026,15-06-2026,ESOP,16-06-2026,,
ADVAIT,ADVAIT ENERGY TRANSITIONS LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:42:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26866_20260618_164244793_WEB.html,543230,ADVAIT,NOTLISTED,DEEPA FERNANDES,Company Secretary and Compliance Officer,1,Equity,Promoter,Rejal Sheth,,1628179,14.88%,1000000,0.00,Sell,628179,5.74%,16-06-2026,16-06-2026,Inter-se-Transfer,17-06-2026,,
ADVAIT,ADVAIT ENERGY TRANSITIONS LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:42:44,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26866_20260618_164244793_WEB.html,543230,ADVAIT,NOTLISTED,DEEPA FERNANDES,Company Secretary and Compliance Officer,2,Equity,Promoter,Shalin Sheth,,5602500,51.20%,1000000,0.00,Buy,6602500,60.34%,16-06-2026,16-06-2026,Inter-se-Transfer,17-06-2026,,
RAMCOIND,RAMCO INDUSTRIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:20:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1560_20260618_162030686_WEB.html,532369,RAMCOIND,NOTLISTED,S BALAMURUGASUNDARAM,Company Secretary and Compliance Officer,1,Equity,Promoter Group,SARADHA DEEPA,,3526824,4.06%,40000,"12,290,000.00",Buy,3566824,4.11%,05-06-2026,05-06-2026,Inheritance,09-06-2026,,
ARSSBL,Anand Rathi Share and Stock Brokers Limited,Regulation 7 (2),Original,18-Jun-2026 15:11:13,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25015_20260618_151113771_WEB.html,544530,ARSSBL,NOTLISTED,Mr. Chetan Prajapati,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Asha Biyani,,0,0.00%,20000,"10,900,691.00",Buy,20000,0.03%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
NGLFINE,NGL FINE-CHEM LIMITED,Regulation 7 (2),Original,18-Jun-2026 12:56:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20676_20260618_125648569_WEB.html,524774,NGLFINE,NOTLISTED,SHIVAM GHARAT,Company Secretary and Compliance Officer,1,Equity,Promoter Group,SUNITA POTDAR,,812579,13.15%,1069,"3,023,962.00",Sell,811510,13.14%,12-06-2026,12-06-2026,Market Sale,16-06-2026,,
STEL,STEL HOLDINGS LIMITED,Regulation 7 (2),Original,18-Jun-2026 11:15:17,https://nsearchives.nseindia.com/corporate/ixbrl/IT_4020_20260618_111516908_WEB.html,533316,STEL,NOTLISTED,SRUTHI SINDHU,Company Secretary and Compliance Officer,1,Equity,Promoter Group,SOFREAL MERCANTRADE PRIVATE LTD,U51103MH2012PTC236810,201010,1.09%,3619,"2,091,964.00",Buy,204629,1.11%,15-06-2026,15-06-2026,Market Purchase,17-06-2026,,
PREMIERPOL,PREMIER POLYFILM LIMITED,Regulation 7 (2),Original,18-Jun-2026 10:39:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_91_20260618_103918503_WEB.html,514354,PREMIERPOL,NOTLISTED,HEENA SONI,Company Secretary and Compliance Officer,1,Equity,Promoter Group,D L MILLAR & CO LTD,U51491DL1929PLC389839,15943935,15.22%,95270,"5,525,660.00",Buy,16039205,15.31%,17-06-2026,17-06-2026,Market Purchase,18-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,1,Equity,Employee,Vinayak Sawant,,2787,0.00%,600,"1,192.00",Sell,2187,0.00%,10-06-2026,10-06-2026,Market Sale,12-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,2,Equity,Employee,Vinayak Sawant,,2187,0.00%,1400,"1,281.00",Sell,787,0.00%,11-06-2026,11-06-2026,Market Sale,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,3,Equity,Employee,Vinayak Sawant,,787,0.00%,780,"1,292.00",Sell,7,0.00%,12-06-2026,12-06-2026,Market Sale,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,4,Equity,Employee,Rajendra Mhaske,,28147,0.02%,50,"1,303.00",Sell,28097,0.02%,04-06-2026,04-06-2026,Market Sale,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,5,Equity,Employee,Rajendra Mhaske,,28097,0.02%,2000,"1,232.00",Sell,26097,0.02%,08-06-2026,08-06-2026,Market Sale,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,6,Equity,Employee,Rajendra Mhaske,,26097,0.02%,1000,"1,203.00",Sell,25097,0.02%,10-06-2026,10-06-2026,Market Sale,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,7,Equity,Employee,Rajendra Mhaske,,25097,0.00%,16,"1,190.00",Buy,25113,0.02%,10-06-2026,10-06-2026,Market Purchase,15-06-2026,,
RUBICON,RUBICON RESEARCH LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:00:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24193_20260617_210008519_WEB.html,544578,RUBICON,NOTLISTED,DEEPASHREE TANKSALE,Company Secretary and Compliance Officer,8,Equity,Employee,Rajendra Mhaske,,25113,0.02%,3000,"1,257.00",Sell,22113,0.01%,11-06-2026,11-06-2026,Market Sale,15-06-2026,,
WCIL,WESTERN CARRIERS (INDIA) LIMITED,Regulation 7 (2),Original,17-Jun-2026 18:26:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22116_20260617_182612844_WEB.html,544258,WCIL,NOTLISTED,SAPNA KOCHAR,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,RAJENDRA SETHIA,00267974,74207605,72.78%,20000,"1,993,600.00",Buy,74227605,72.80%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,17-Jun-2026 17:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260617_173135777_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,1,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22758500,22.99%,1000,"40,972.00",Buy,22759500,22.99%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,17-Jun-2026 17:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260617_173135777_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,2,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22759500,22.99%,1000,"40,972.00",Buy,22760500,22.99%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
AMANTA,Amanta Healthcare Limited,Regulation 7 (2),Original,17-Jun-2026 16:18:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24620_20260617_161823294_WEB.html,544502,AMANTA,NOTLISTED,Nikhita Dinodia,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Kirit Ambalal Desai,,1133079,2.92%,5000,"786,550.00",Sell,1128079,2.91%,15-06-2026,15-06-2026,Market Sale,17-06-2026,,
VASCONEQ,VASCON ENGINEERS LIMITED,Regulation 7 (2),Original,17-Jun-2026 14:50:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3064_20260617_145000050_WEB.html,533156,VASCONEQ,NOTLISTED,NEELAM PIYUSH PIPADA,Company Secretary and Compliance Officer,1,Equity,Designated Person,Vaibhav Arun Babhale,,56505,0.02%,34000,"1,105,149.00",Sell,22505,0.01%,04-06-2026,11-06-2026,Market Sale,15-06-2026,,
VISAKAIND,Visaka Industries Limited,Regulation 7 (2),Original,17-Jun-2026 12:50:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260617_125026635_WEB.html,509055,VISAKAIND,NOTLISTED,Ramakanth Kunapuli,Company Secretary and Compliance Officer,1,Equity,Promoter Group,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,U45100TG1989PTC010383,4303676,4.98%,450,"34,403.00",Buy,4304126,4.98%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
INOXINDIA,INOX INDIA LIMITED,Regulation 7 (2),Original,17-Jun-2026 11:08:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_22456_20260617_110854554_WEB.html,544046,INOXINDIA,NOTLISTED,Jaymeen Patel,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Lata Madhusudan Rungta,,532340,0.58%,30500,"56,476,750.00",Sell,501840,0.55%,10-06-2026,11-06-2026,Market Sale,15-06-2026,,
MBEL,M & B Engineering Limited,Regulation 7 (2),Original,17-Jun-2026 08:55:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_085547709_WEB.html,544470,MBEL,NOTLISTED,Palak D. Parekh,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,Birva Chirag Patel,07203299,4007500,7.01%,10000,"3,065,597.00",Buy,4017500,7.03%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
MBEL,M & B Engineering Limited,Regulation 7 (2),Original,17-Jun-2026 08:55:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_24557_20260617_085547709_WEB.html,544470,MBEL,NOTLISTED,Palak D. Parekh,Company Secretary and Compliance Officer,2,Equity,Promoter and Director,Umaben Girishbhai Patel,07104074,1610000,2.82%,10000,"3,095,979.00",Buy,1620000,2.83%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
ALKYLAMINE,ALKYL AMINES CHEMICALS LIMITED,Regulation 7 (2),Original,16-Jun-2026 19:29:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1527_20260616_192920661_WEB.html,506767,ALKYLAMINE,NOTLISTED,CHINTAMANI D. THATTE,Company Secretary and Compliance Officer,1,Equity,Designated Person,UDAY VISHNU GHAG,,114,0.00%,1825,"1,138,000.00",Buy,1939,0.00%,16-06-2026,16-06-2026,ESOP,16-06-2026,,
ALKYLAMINE,ALKYL AMINES CHEMICALS LIMITED,Regulation 7 (2),Original,16-Jun-2026 19:29:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1527_20260616_192920661_WEB.html,506767,ALKYLAMINE,NOTLISTED,CHINTAMANI D. THATTE,Company Secretary and Compliance Officer,2,Equity,Designated Person,GIRISH SADASHIV NAIK,,705,0.00%,300,"312,000.00",Buy,1005,0.00%,16-06-2026,16-06-2026,ESOP,16-06-2026,,
KEI,KEI INDUSTRIES LIMITED,Regulation 7 (2),Original,16-Jun-2026 18:37:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2379_20260616_183758535_WEB.html,517569,KEI,NOTLISTED,KISHORE KUNAL,Company Secretary and Compliance Officer,1,Equity,Designated Person,Lalit Sharma,,77252,0.08%,8500,"44,618,961.00",Sell,68752,0.07%,12-06-2026,15-06-2026,Market Sale,16-06-2026,,
TIGERLOGS,Tiger Logistics (India) Limited,Regulation 7 (2),Original,16-Jun-2026 18:10:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26474_20260616_181040558_WEB.html,536264,TIGERLOGS,NOTLISTED,Harpreet Singh Malhotra,Director,1,Equity,Promoter Group,Brahma Suppliers Private Limited,U51909DL2004PTC359860,35050000,33.15%,20000,"705,928.00",Buy,35070000,33.17%,15-06-2026,15-06-2026,Market Purchase,16-06-2026,,
SURAJEST,Suraj Estate Developers Limited,Regulation 7 (2),Original,16-Jun-2026 18:03:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20525_20260616_180324650_WEB.html,544054,SURAJEST,NOTLISTED,Mukesh Gupta,Company Secretary and Compliance Officer,1,Equity,KMP,Shreepal Shah,,8100,0.01%,900,"175,673.00",Buy,9000,0.02%,15-06-2026,16-06-2026,Market Purchase,16-06-2026,,
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,Regulation 7 (2),Original,16-Jun-2026 17:04:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260616_170436158_WEB.html,501343,MOTOGENFIN,NOTLISTED,M.K. MADAN,Company Secretary and Compliance Officer,1,Equity,Promoter Group,RAM PRAKASH & CO.(P) LTD,,2892055,7.47%,22826,"659,216.00",Buy,2914881,7.53%,16-06-2026,16-06-2026,Market Purchase,16-06-2026,,
KOTYARK,KOTYARK INDUSTRIES LIMITED,Regulation 7 (2),Original,16-Jun-2026 16:53:00,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19992_20260616_165300143_WEB.html,544726,KOTYARK,NOTLISTED,BHAVESH NAGAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,BHAVINIBEN GAURANG SHAH,,656343,6.39%,25000,"10,000,000.00",Sell,631343,6.14%,11-06-2026,11-06-2026,Market Sale,15-06-2026,,
FIBERWEB,Fiberweb (India) Limited,Regulation 7 (2),Original,16-Jun-2026 15:11:43,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19088_20260616_151142967_WEB.html,507910,FIBERWEB,NOTLISTED,Krutika Shah,Company Secretary and Compliance Officer,1,Equity,Promoter Group,GAYATRI PIPES AND FITTINGS PRIVATE LIMITED,,3561535,12.37%,20000,"582,128.00",Buy,3581535,12.44%,15-06-2026,15-06-2026,Market Purchase,16-06-2026,,
DPSCLTD,DPSC LIMITED,Regulation 7 (2),Original,16-Jun-2026 14:33:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2743_20260616_143326829_WEB.html,000000,DPSCLTD,DPSCLTD,DHANANJOY KARMAKAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,Aksara Commercial Private Ltd,U51909WB2009PTC139234,60474743,6.21%,25786,"192,742.00",Sell,60448957,6.20%,12-06-2026,12-06-2026,Market Sale,15-06-2026,,
NCC,NCC LIMITED,Regulation 7 (2),Original,16-Jun-2026 11:35:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_917_20260616_113508685_WEB.html,500294,NCC,NOTLISTED,A KARTHIK,Company Secretary and Compliance Officer,1,Equity,Promoter,Sirisha Projects Private Limited,U45200TG2005PTC045884,23661538,3.77%,324411,"47,271,706.00",Buy,23985949,3.82%,11-06-2026,12-06-2026,Market Purchase,15-06-2026,,
INDIQUBE,Indiqube Spaces Limited,Regulation 7 (2),Original,15-Jun-2026 21:46:47,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25080_20260615_214647161_WEB.html,544454,INDIQUBE,NOTLISTED,Bhasker Dubey,Company Secretary and Compliance Officer,1,Equity,Promoter and Director,MEGHNA AGARWAL,06944181,33676053,15.89%,5500,"878,953.00",Buy,33681553,15.89%,09-06-2026,09-06-2026,Market Purchase,11-06-2026,,
WELSPUNLIV,Welspun Living Limited,Regulation 7 (2),Original,15-Jun-2026 19:16:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2160_20260615_191608731_WEB.html,514162,WELSPUNLIV,NOTLISTED,Shraddha Popat,Company Secretary and Compliance Officer,1,Equity,Promoter,"Balkrishan Goenka, Trustee of Welspun Group Master Trust",,630468259,65.73%,8390785,"1,468,387,375.00",Sell,622077474,65.85%,11-06-2026,11-06-2026,Buy Back,15-06-2026,,
WELSPUNLIV,Welspun Living Limited,Regulation 7 (2),Original,15-Jun-2026 19:16:08,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2160_20260615_191608731_WEB.html,514162,WELSPUNLIV,NOTLISTED,Shraddha Popat,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Aryabhat Vyapar Private Limited,,1443750,0.15%,19214,"3,362,450.00",Sell,1424536,0.15%,11-06-2026,11-06-2026,Buy Back,15-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,15-Jun-2026 18:28:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260615_182837464_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,1,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22731600,22.96%,2673,"113,749.00",Buy,22734273,22.97%,12-06-2026,12-06-2026,Market Purchase,15-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,15-Jun-2026 18:28:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260615_182837464_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,Company Secretary and Compliance Officer,2,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22734273,22.97%,16327,"685,166.00",Buy,22750600,22.98%,12-06-2026,12-06-2026,Market Purchase,15-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,1,Equity,Promoter Group,M A Hire Purchase Private Limited,U65921WB1995PTC133224,12965000,2.29%,765000,"31,359,569.00",Buy,13730000,2.42%,09-06-2026,09-06-2026,Market Purchase,11-06-2026,,
MSPL,MSP STEEL & POWER LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:49:20,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2306_20260615_164920793_WEB.html,532650,MSPL,NOTLISTED,SHREYA KAR,Company Secretary and Compliance Officer,2,Equity,Promoter Group,Shree Vinay Finvest P Ltd.,U65993WB1991PTC051196,19686843,3.47%,2050000,"83,172,570.00",Buy,21736843,3.84%,10-06-2026,11-06-2026,Market Purchase,12-06-2026,,
