Symbol,Company Name,Regulation,Type of Submission,Broadcast Date/Time,Details URL,Scrip Code,NSE Symbol,MSEI Symbol,Name of Signatory,Designation of Signatory,Sr. No.,Type of Instrument,Category of Person,Name of Person,CIN/DIN,Securities Held Prior (No.),Securities Held Prior (%),Securities Acquired/Disposed (No.),Securities Acquired/Disposed (Value),Transaction Type,Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Date of Intimation,Exchange,Notes
PENIND,PENNAR INDUSTRIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 22:18:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_3769_20260618_221857518_WEB.html,513228,PENIND,NOTLISTED,MIRZA MOHAMMED ALI BAIG,,1,Equity,Promoter,Aditya Narsing Rao,,9001133,6.67%,3173000,"508,155,950.00",Pledge,9001133,6.67%,17-06-2026,17-06-2026,Pledge Creation,18-06-2026,,
SURAJEST,Suraj Estate Developers Limited,Regulation 7 (2),Original,18-Jun-2026 19:20:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20525_20260618_192026657_WEB.html,544054,SURAJEST,NOTLISTED,Mukesh Gupta,,1,Equity,KMP,Shreepal Shah,,9000,0.02%,1800,"355,130.00",Buy,10800,0.02%,17-06-2026,18-06-2026,Market Purchase,18-06-2026,,
UMAEXPORTS,Uma Exports Limited,Regulation 7 (2),Original,18-Jun-2026 18:34:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20022_20260618_183436706_WEB.html,543513,UMAEXPORTS,NOTLISTED,SRITI SINGH ROY,,1,Equity,Promoter,Sumitra Devi Khemuka,,2576800,7.62%,179483,"4,312,768.00",Sell,2397317,7.09%,17-06-2026,17-06-2026,Market Sale,18-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:44:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260618_174458839_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,,1,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22760500,22.99%,1500,"63,415.00",Buy,22762000,22.99%,17-06-2026,17-06-2026,Market Purchase,18-06-2026,,
GOKUL,GOKUL REFOILS AND SOLVENT LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:44:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2754_20260618_174458839_WEB.html,532980,GOKUL,NOTLISTED,NIKHILKUMAR VADERA,,2,Equity,Promoter,Bhikhiben Balvantsinh Rajput,01054941,22762000,22.99%,17000,"720,494.00",Buy,22779000,23.01%,17-06-2026,17-06-2026,Market Purchase,18-06-2026,,
MOTOGENFIN,THE MOTOR & GENERAL FINANCE LIMITED,Regulation 7 (2),Original,18-Jun-2026 17:04:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_279_20260618_170422280_WEB.html,501343,MOTOGENFIN,NOTLISTED,M.K. MADAN,,1,Equity,Promoter Group,RAM PRAKASH & CO.(P) LTD,,2954881,7.63%,8161,"244,278.00",Buy,2963042,7.65%,18-06-2026,18-06-2026,Market Purchase,18-06-2026,,
ROSSELLIND,ROSSELL INDIA LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:44:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_6150_20260618_164440589_WEB.html,533168,ROSSELLIND,NA,NIRMAL KUMAR KHURANA,,1,Equity,Promoter,HARSH MOHAN GUPTA,,11308943,30.00%,200,0.00,Sell,11308743,30.00%,17-06-2026,17-06-2026,Inter-se-Transfer,18-06-2026,,
KPITTECH,KPIT TECHNOLOGIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 16:41:32,https://nsearchives.nseindia.com/corporate/ixbrl/IT_17417_20260618_164132606_WEB.html,542651,KPITTECH,NOTLISTED,Ashish Malhotra,,1,Equity,Designated Person,Abhijeet Vilas Chavan,,2929,0.00%,2550,"1,911,254.00",Sell,379,0.00%,12-06-2026,12-06-2026,ESOP,16-06-2026,,
MTARTECH,MTAR TECHNOLOGIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 15:55:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19009_20260618_155530668_WEB.html,543270,MTARTECH,NOTLISTED,PRIYANKA AGARWAL,,1,Equity,Promoter,Kavitha Reddy Gangapatnam,,220000,0.72%,20000,"153,919,509.00",Sell,200000,0.65%,16-06-2026,16-06-2026,Market Sale,18-06-2026,,
ARSSBL,Anand Rathi Share and Stock Brokers Limited,Regulation 7 (2),Original,18-Jun-2026 15:06:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25015_20260618_150624573_WEB.html,544530,ARSSBL,NOTLISTED,Mr. Chetan Prajapati,,1,Equity,Promoter Group,Asha Biyani,,0,0.00%,20000,"10,900,691.00",Buy,20000,0.03%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
DPSCLTD,DPSC LIMITED,Regulation 7 (2),Original,18-Jun-2026 12:47:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2743_20260618_124722966_WEB.html,000000,DPSCLTD,DPSCLTD,DHANANJOY KARMAKAR,,1,Equity,Promoter Group,Aksara Commercial Private Ltd,U51909WB2009PTC139234,60448957,6.20%,383498,"2,874,720.00",Sell,60065459,6.17%,15-06-2026,16-06-2026,Market Sale,17-06-2026,,
ZENSARTECH,ZENSAR TECHNOLOGIES LIMITED,Regulation 7 (2),Original,18-Jun-2026 11:06:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_476_20260618_110630589_WEB.html,504067,ZENSARTECH,NOTLISTED,ANAND DAGA,,1,Equity,Designated Person,Chaitanya Rajebahadur,,0,0.00%,33813,"15,695,995.00",Buy,33813,0.02%,16-06-2026,16-06-2026,ESOP,17-06-2026,,
SHANKARA,SHANKARA BUILDING PRODUCTS LIMITED,Regulation 7 (2),Original,17-Jun-2026 21:07:36,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14812_20260617_210736544_WEB.html,540425,SHANKARA,NOTLISTED,RAMESH S,,1,Equity,Trust,THE BALLYGUNGE FAMILY TRUST,,1116669,4.60%,10000,"1,152,750.00",Buy,1126669,4.64%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
INFY,Infosys Limited,Regulation 7 (2),Original,17-Jun-2026 20:37:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_180_20260617_203754656_WEB.html,500209,INFY,NOTLISTED,Manikantha A.G.S,,1,Equity,Trust,Infosys Employee Benefits Trust,,7934269,0.19%,1250,"1,395,500.00",Sell,7933019,0.19%,12-06-2026,12-06-2026,Off Market,15-06-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,17-Jun-2026 18:22:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14019_20260617_182222834_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,,1,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,860191,0.58%,6583,"1,634,665.00",Buy,866774,0.58%,17-06-2026,17-06-2026,Market Purchase,17-06-2026,,
QUESS,Quess Corp Limited,Regulation 7 (2),Original,17-Jun-2026 18:22:22,https://nsearchives.nseindia.com/corporate/ixbrl/IT_14019_20260617_182222834_WEB.html,539978,QUESS,NOTLISTED,Kundan K Lal,,2,Equity,Designated Person,Quess Corp Limited Employees Welfare Trust,,866774,0.58%,63091,"15,749,849.00",Buy,929865,0.62%,17-06-2026,17-06-2026,Market Purchase,17-06-2026,,
SOTL,Savita Oil Technologies Limited,Regulation 7 (2),Original,17-Jun-2026 17:25:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_526_20260617_172526919_WEB.html,524667,SOTL,NOTLISTED,Uday C. Rege,,1,Equity,Promoter,Gautam N. Mehra (as Trustee of Siddharth Mehra Trust),,333330,0.49%,333330,0.00,Sell,0,0.00%,16-06-2026,16-06-2026,Inter-se-Transfer,17-06-2026,,
SOTL,Savita Oil Technologies Limited,Regulation 7 (2),Original,17-Jun-2026 17:25:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_526_20260617_172526919_WEB.html,524667,SOTL,NOTLISTED,Uday C. Rege,,2,Equity,Promoter,Siddharth Mehra,,93415,0.14%,333330,0.00,Buy,426745,0.63%,16-06-2026,16-06-2026,Inter-se-Transfer,17-06-2026,,
SHAILY,Shaily Engineering Plastics Limited,Regulation 7 (2),Original,17-Jun-2026 15:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19072_20260617_155158688_WEB.html,501423,SHAILY,NOTLISTED,Harish Punwani,,1,Equity,Designated Person,MRINAL KUMAR NATH,,2813,0.00%,2813,"8,287,801.00",Pledge,2813,0.01%,15-06-2026,15-06-2026,Pledge Creation,15-06-2026,,
SHAILY,Shaily Engineering Plastics Limited,Regulation 7 (2),Original,17-Jun-2026 15:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19072_20260617_155158688_WEB.html,501423,SHAILY,NOTLISTED,Harish Punwani,,2,Equity,Designated Person,MOHAN VENKATA SIVA RAMAKRISHNA MULUPURU,,6175,0.01%,2625,"7,801,500.00",Pledge,6175,0.01%,12-06-2026,12-06-2026,Pledge Creation,15-06-2026,,
SHAILY,Shaily Engineering Plastics Limited,Regulation 7 (2),Original,17-Jun-2026 15:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19072_20260617_155158688_WEB.html,501423,SHAILY,NOTLISTED,Harish Punwani,,3,Equity,Designated Person,JAYESH UMANGLAL SHAH,,7000,0.02%,3150,"9,163,508.00",Pledge,7000,0.02%,16-06-2026,16-06-2026,Pledge Creation,16-06-2026,,
SHAILY,Shaily Engineering Plastics Limited,Regulation 7 (2),Original,17-Jun-2026 15:51:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19072_20260617_155158688_WEB.html,501423,SHAILY,NOTLISTED,Harish Punwani,,4,Equity,Designated Person,SITAKANTA DASH,,11750,0.03%,4500,"13,132,575.00",Pledge,11750,0.03%,17-06-2026,17-06-2026,Pledge Creation,17-06-2026,,
ZYDUSWELL,Zydus Wellness Limited,Regulation 7 (2),Original,17-Jun-2026 14:07:57,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2952_20260617_140757068_WEB.html,531335,ZYDUSWELL,NOTLISTED,Nandish P. Joshi,,1,Equity,Promoter Group,Samar Babubhai Patel,,10500,0.00%,500,"254,578.00",Buy,11000,0.00%,15-06-2026,15-06-2026,Market Purchase,16-06-2026,,
SHAKTIPUMP,SHAKTI PUMPS (INDIA) LIMITED,Regulation 7 (2),Original,17-Jun-2026 12:23:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_5329_20260617_122353623_WEB.html,531431,SHAKTIPUMP,NOTLISTED,RAVI PATIDAR,,1,Equity,Promoter,SHAKTI SONS TRUST,,22645600,18.35%,9000,"4,945,348.00",Buy,22654600,18.36%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
PREMIERPOL,PREMIER POLYFILM LIMITED,Regulation 7 (2),Original,17-Jun-2026 10:28:54,https://nsearchives.nseindia.com/corporate/ixbrl/IT_91_20260617_102854114_WEB.html,514354,PREMIERPOL,NOTLISTED,HEENA SONI,,1,Equity,Promoter Group,D L MILLAR & CO LTD,U51491DL1929PLC389839,15742435,15.03%,201500,"11,525,800.00",Buy,15943935,15.22%,16-06-2026,16-06-2026,Market Purchase,17-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,16-Jun-2026 20:31:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21894_20260616_203129267_WEB.html,543974,VPRPL,NOTLISTED,Manohar Lal Punglia,,1,Equity,Promoter and Director,AJAY PUNGALIYA,02162190,6650000,5.34%,175000,"4,639,250.00",Pledge,6650000,5.34%,09-06-2026,09-06-2026,Pledge Creation,13-06-2026,,
VPRPL,VISHNU PRAKASH R PUNGLIA LIMITED,Regulation 7 (2),Original,16-Jun-2026 20:31:29,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21894_20260616_203129267_WEB.html,543974,VPRPL,NOTLISTED,Manohar Lal Punglia,,2,Equity,Promoter Group,POOJA PUNGLIA,,1405000,1.13%,700000,"19,432,000.00",Pledge,1405000,1.13%,12-06-2026,12-06-2026,Pledge Creation,15-06-2026,,
AEROENTER,AEROFLEX ENTERPRISES LIMITED,Regulation 7 (2),Original,16-Jun-2026 19:12:39,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21141_20260616_191239194_WEB.html,511076,AEROENTER,NOTLISTED,ALKA PREMKUMAR GUPTA,,1,Equity,Promoter Group,A Flex Invest Private Limited,U51100MH2012PTC227454,8057500,7.13%,190000,"20,824,000.00",Buy,8247500,7.29%,15-06-2026,16-06-2026,Market Purchase,16-06-2026,,
HCLTECH,HCL Technologies Limited,Regulation 7 (2),Original,16-Jun-2026 18:37:38,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1828_20260616_183738581_WEB.html,532281,HCLTECH,NOTLISED,Manish Anand,,1,Equity,Promoter,Vama Sundari Investments (Delhi) Private Limited,U65923HR2008PTC046947,1200314255,44.23%,47261,"52,192,113.00",Buy,1200361516,44.23%,11-06-2026,12-06-2026,Market Purchase,15-06-2026,,
WEWORK,WeWork India Management Limited,Regulation 7 (2),Original,16-Jun-2026 18:09:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_25353_20260616_180928492_WEB.html,544570,WEWORK,NOTLISTED,Udayan Shukla,,1,Equity,Immediate Relative,Sneha Mathew Rajan,,4548,0.00%,4548,"2,888,890.00",Sell,0,0.00%,05-06-2026,05-06-2026,Market Sale,13-06-2026,,
NGLFINE,NGL FINE-CHEM LIMITED,Regulation 7 (2),Original,16-Jun-2026 17:25:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20676_20260616_172524517_WEB.html,524774,NGLFINE,NOTLISTED,SHIVAM GHARAT,,1,Equity,Promoter Group,SUNITA POTDAR,,814228,13.18%,1281,"3,649,088.00",Sell,812947,13.16%,10-06-2026,10-06-2026,Market Sale,12-06-2026,,
FUSION,FUSION FINANCE LIMITED,Regulation 7 (2),Original,16-Jun-2026 17:04:31,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19884_20260616_170431044_WEB.html,543652,FUSION,NOTLISTED,Vikrant Sadana,,1,Equity,Promoter,Devesh Sachdev,,3227519,1.99%,800000,"142,436,560.00",Sell,2427519,1.50%,15-06-2026,15-06-2026,Market Sale,16-06-2026,,
WIPRO,WIPRO LIMITED,Regulation 7 (2),Original,16-Jun-2026 16:46:03,https://nsearchives.nseindia.com/corporate/ixbrl/IT_624_20260616_164603343_WEB.html,507685,WIPRO,NOTLISTED,M SANAULLA KHAN,,1,Any other instrument,Designated Person,Anjan Mukherjee,,63789,0.00%,15000,"3,152,550.00",Sell,48789,0.00%,15-06-2026,15-06-2026,Market Sale,16-06-2026,,
FIBERWEB,Fiberweb (India) Limited,Regulation 7 (2),Original,16-Jun-2026 15:06:59,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19088_20260616_150659158_WEB.html,507910,FIBERWEB,NOTLISTED,Krutika Shah,,1,Equity,Promoter Group,GAYATRI PIPES AND FITTINGS PRIVATE LIMITED,,3561535,12.37%,20000,"582,128.00",Buy,3581535,12.44%,15-06-2026,15-06-2026,Market Purchase,16-06-2026,,
VISAKAIND,Visaka Industries Limited,Regulation 7 (2),Original,16-Jun-2026 11:48:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_1388_20260616_114814658_WEB.html,509055,VISAKAIND,NOTLISTED,Ramakanth Kunapuli,,1,Equity,Promoter Group,VIGILANCE SECURITY SERVICES PRIVATE LIMITED,U45100TG1989PTC010383,4265276,4.94%,38400,"2,945,151.00",Buy,4303676,4.98%,15-06-2026,15-06-2026,Market Purchase,16-06-2026,,
EVEREADY,EVEREADY INDUSTRIES INDIA LIMITED,Regulation 7 (2),Original,16-Jun-2026 11:26:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2275_20260616_112640817_WEB.html,531508,EVEREADY,NOTLISTED,SHAMPA GHOSH RAY,,1,Equity,Promoter,GYAN ENTERPRISES PRIVATE LIMITED,U65100DL1979PTC021612,1527065,2.10%,50249,"17,253,507.00",Buy,1577314,2.17%,12-06-2026,12-06-2026,Market Purchase,15-06-2026,,
EVEREADY,EVEREADY INDUSTRIES INDIA LIMITED,Regulation 7 (2),Original,16-Jun-2026 11:26:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2275_20260616_112640817_WEB.html,531508,EVEREADY,NOTLISTED,SHAMPA GHOSH RAY,,2,Equity,Promoter,GYAN ENTERPRISES PRIVATE LIMITED,U65100DL1979PTC021612,1577314,2.17%,121237,"42,173,188.00",Buy,1698551,2.34%,15-06-2026,15-06-2026,Market Purchase,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,1,Equity,Other,ARVIND UPPAL,,42500,0.00%,6304,"1,552,774.00",Sell,36196,0.00%,09-06-2026,09-06-2026,Market Sale,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,2,Equity,Other,ARVIND UPPAL,,36196,0.00%,27960,"6,886,985.00",Sell,8236,0.00%,09-06-2026,09-06-2026,Market Sale,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,3,Equity,Other,ARVIND UPPAL,,8236,0.00%,287,"70,504.00",Sell,7949,0.00%,10-06-2026,10-06-2026,Market Sale,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,4,Equity,Other,ARVIND UPPAL,,7949,0.00%,1233,"302,899.00",Sell,6716,0.00%,10-06-2026,10-06-2026,Market Sale,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,5,Equity,Other,ARVIND UPPAL,,6716,0.00%,276,"66,226.00",Sell,6440,0.00%,12-06-2026,12-06-2026,Market Sale,15-06-2026,,
INDOSTAR,INDOSTAR CAPITAL FINANCE LIMITED,Regulation 7 (2),Original,15-Jun-2026 20:21:51,https://nsearchives.nseindia.com/corporate/ixbrl/IT_16166_20260615_202150913_WEB.html,541336,INDOSTAR,NOTLISTED,SHIKHA JAIN,,6,Equity,Other,ARVIND UPPAL,,6440,0.00%,6440,"1,545,275.00",Sell,0,0.00%,12-06-2026,12-06-2026,Market Sale,15-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,1,Equity,Designated Person,Akash Singh Rana,,0,0.00%,3045,"139,263.00",Buy,3045,0.00%,11-06-2026,11-06-2026,ESOP,12-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,2,Equity,Designated Person,Amit Tripathi,,192479,0.03%,175000,"39,081,000.00",Buy,367479,0.06%,11-06-2026,11-06-2026,ESOP,15-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,3,Equity,Designated Person,Anand Choubey,,0,0.00%,257,"2,570.00",Buy,257,0.00%,11-06-2026,11-06-2026,ESOP,13-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,4,Equity,Designated Person,Bhushan Shenolikar,,0,0.00%,1500,"559,065.00",Buy,1500,0.00%,11-06-2026,11-06-2026,ESOP,15-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,5,Equity,Designated Person,Meenakshi Dawar,,0,0.00%,5000,"50,000.00",Buy,5000,0.00%,11-06-2026,11-06-2026,ESOP,12-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,6,Equity,Designated Person,Mohit Shetty,,7945,0.00%,8000,"1,786,560.00",Buy,15945,0.00%,11-06-2026,11-06-2026,ESOP,12-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,7,Equity,Designated Person,Muneesh Sud,,0,0.00%,3739,"37,390.00",Buy,3739,0.00%,11-06-2026,11-06-2026,ESOP,11-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,8,Equity,Designated Person,Prachi Verma,,0,0.00%,941,"9,410.00",Buy,941,0.00%,11-06-2026,11-06-2026,ESOP,12-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,9,Equity,Designated Person,Pranay Sinha,,1000,0.00%,3000,"1,118,130.00",Buy,4000,0.00%,11-06-2026,11-06-2026,ESOP,11-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,10,Equity,Designated Person,Robince Joy,,11858,0.00%,6697,"2,856,577.00",Buy,18555,0.00%,11-06-2026,11-06-2026,ESOP,11-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,11,Equity,Designated Person,Sanjiv Gudal,,55526,0.01%,36368,"8,121,702.00",Buy,91894,0.01%,11-06-2026,11-06-2026,ESOP,11-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,12,Equity,Designated Person,Sushil Hari Prasad Budhia,,0,0.00%,3500,"781,620.00",Buy,3500,0.00%,11-06-2026,11-06-2026,ESOP,12-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,13,Equity,Designated Person,Vikram Dhawan,,5100,0.00%,2690,"26,900.00",Buy,7790,0.00%,11-06-2026,11-06-2026,ESOP,15-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,14,Equity,Designated Person,Vivek Sharma,,1853,0.00%,10000,"2,233,200.00",Buy,11853,0.00%,11-06-2026,11-06-2026,ESOP,11-06-2026,,
NAM-INDIA,Nippon Life India Asset Management Limited,Regulation 7 (2),Original,15-Jun-2026 19:10:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_15552_20260615_191050557_WEB.html,540767,NAM-INDIA,NOTLISTED,Valde Varghese,,15,Equity,Designated Person,Dev Mahapatro,,34,0.00%,14661,"3,274,095.00",Buy,14695,0.00%,11-06-2026,11-06-2026,ESOP,15-06-2026,,
KIRLPNU,KIRLOSKAR PNEUMATIC COMPANY LIMITED,Regulation 7 (2),Original,15-Jun-2026 18:15:37,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21921_20260615_181537877_WEB.html,505283,KIRLPNU,NOTLISTED,JITENDRA R. SHAH,,1,Equity,Designated Person,JAIRAJ KRISHNA HEMMADY,,7700,0.01%,2200,"3,520,000.00",Sell,5500,0.01%,12-06-2026,12-06-2026,Market Sale,15-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:37:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260615_163726554_WEB.html,532859,HGS,NA,Narendra Singh,,1,Equity,Designated Person,Mr. Srinivas Palakodeti,,17910,0.03%,2000,"797,180.00",Sell,15910,0.03%,09-06-2026,09-06-2026,Market Sale,11-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:37:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260615_163726554_WEB.html,532859,HGS,NA,Narendra Singh,,2,Equity,Designated Person,Mr. Srinivas Palakodeti,,15910,0.03%,2000,"930,620.00",Sell,13910,0.02%,10-06-2026,10-06-2026,Market Sale,12-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:37:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260615_163726554_WEB.html,532859,HGS,NA,Narendra Singh,,3,Equity,Designated Person,Mr. Srinivas Palakodeti,,13910,0.02%,3000,"1,291,170.00",Sell,10910,0.02%,11-06-2026,11-06-2026,Market Sale,14-06-2026,,
HGS,HINDUJA GLOBAL SOLUTIONS LIMITED,Regulation 7 (2),Original,15-Jun-2026 16:37:26,https://nsearchives.nseindia.com/corporate/ixbrl/IT_2614_20260615_163726554_WEB.html,532859,HGS,NA,Narendra Singh,,4,Equity,Designated Person,Mr. Srinivas Palakodeti,,10910,0.02%,3000,"1,276,620.00",Sell,7910,0.01%,12-06-2026,12-06-2026,Market Sale,14-06-2026,,
