Symbol,Company Name,Name of Person,Category of Person,TransactionDate,Transaction,Quantity,Value,Price,Securities Held Prior (No.),Securities Held Prior (%),Securities Held Post (No.),Securities Held Post (%),Date From,Date To,Mode of Acquisition/Disposal,Broadcast Date/Time,Details URL
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,500.0,359598.0,719.196,3401366,18.31%,3401866,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,200.0,144000.0,720.0,3401866,18.31%,3402066,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,1000.0,720000.0,720.0,3402066,18.31%,3403066,18.32%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,300.0,216000.0,720.0,3403066,18.32%,3403366,18.32%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:30:27,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_133027293_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,1000.0,700662.0,700.662,3399366,18.30%,3400366,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,1000.0,710907.0,710.907,3400366,18.31%,3401366,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,500.0,359598.0,719.196,3401366,18.31%,3401866,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,200.0,144000.0,720.0,3401866,18.31%,3402066,18.31%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,1000.0,720000.0,720.0,3402066,18.31%,3403066,18.32%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-19,BUY,300.0,216000.0,720.0,3403066,18.32%,3403366,18.32%,19-06-2026,19-06-2026,Market Purchase,20-Jun-2026 13:28:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260620_132858206_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-22,BUY,2000.0,1443534.0,721.767,3403366,18.32%,3405366,18.33%,22-06-2026,22-06-2026,Market Purchase,23-Jun-2026 19:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260623_193135071_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-22,BUY,1000.0,724494.0,724.494,3405366,18.33%,3406366,18.34%,22-06-2026,22-06-2026,Market Purchase,23-Jun-2026 19:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260623_193135071_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-22,BUY,2000.0,1508906.0,754.453,3406366,18.34%,3408366,18.35%,22-06-2026,22-06-2026,Market Purchase,23-Jun-2026 19:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260623_193135071_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-23,BUY,2500.0,1945278.0,778.1112,3408366,18.35%,3410866,18.36%,23-06-2026,23-06-2026,Market Purchase,23-Jun-2026 19:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260623_193135071_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-23,BUY,2500.0,1937917.0,775.1668,3410866,18.36%,3413366,18.38%,23-06-2026,23-06-2026,Market Purchase,23-Jun-2026 19:31:35,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260623_193135071_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-24,BUY,2500.0,1942198.0,776.8792,3413366,18.38%,3415866,18.39%,24-06-2026,24-06-2026,Market Purchase,25-Jun-2026 18:35:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260625_183516410_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-25,BUY,3000.0,2365904.0,788.6346666666667,3415866,18.39%,3418866,18.40%,25-06-2026,25-06-2026,Market Purchase,25-Jun-2026 18:35:16,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260625_183516410_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-29,BUY,2700.0,2182282.0,808.2525925925926,3418866,18.40%,3421566,18.42%,29-06-2026,29-06-2026,Market Purchase,01-Jul-2026 13:42:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134241086_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-29,BUY,300.0,242700.0,809.0,3421566,18.42%,3421866,18.42%,29-06-2026,29-06-2026,Market Purchase,01-Jul-2026 13:42:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134241086_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-29,BUY,2700.0,2182282.0,808.2525925925926,3418866,18.40%,3421566,18.42%,29-06-2026,29-06-2026,Market Purchase,01-Jul-2026 13:41:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134133946_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-29,BUY,300.0,242700.0,809.0,3421566,18.42%,3421866,18.42%,29-06-2026,29-06-2026,Market Purchase,01-Jul-2026 13:41:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134133946_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-30,BUY,500.0,411910.0,823.82,3421866,18.42%,3422366,18.42%,30-06-2026,30-06-2026,Market Purchase,01-Jul-2026 13:42:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134241086_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-30,BUY,3000.0,2482834.0,827.6113333333333,3422366,18.42%,3425366,18.44%,30-06-2026,30-06-2026,Market Purchase,01-Jul-2026 13:42:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134241086_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-30,BUY,500.0,411910.0,823.82,3421866,18.42%,3422366,18.42%,30-06-2026,30-06-2026,Market Purchase,01-Jul-2026 13:41:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134133946_WEB.html
NINSYS,Nintec Systems Limited,Niraj Chhaganraj Gemawat,Promoter and Director,2026-06-30,BUY,3000.0,2482834.0,827.6113333333333,3422366,18.42%,3425366,18.44%,30-06-2026,30-06-2026,Market Purchase,01-Jul-2026 13:41:34,https://nsearchives.nseindia.com/corporate/ixbrl/IT_21310_20260701_134133946_WEB.html
NRL,NUPUR RECYCLERS LIMITED,NUPUR GUPTA,Promoter Group,2026-06-24,BUY,50400.0,4186225.0,83.06001984126983,312580,0.45%,362980,0.52%,24-06-2026,24-06-2026,Market Purchase,26-Jun-2026 15:57:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20108_20260626_155701561_WEB.html
NURECA,NURECA LIMITED,Aryan Goyal,Promoter Group,2026-07-02,OTHER,1159185.0,0.0,0.0,1159185,12.15%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Aryan Goyal,Promoter Group,2026-07-02,OTHER,1159185.0,0.0,0.0,1159185,12.15%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Payal Goyal,Promoter Group,2026-07-02,OTHER,2059928.0,0.0,0.0,2059928,21.59%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Payal Goyal,Promoter Group,2026-07-02,OTHER,2059928.0,0.0,0.0,2059928,21.59%,0,0.00%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-07-02,OTHER,3219113.0,0.0,0.0,3278056,34.35%,6497169,68.09%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:14,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192614683_WEB.html
NURECA,NURECA LIMITED,Saurabh Goyal,Promoter,2026-07-02,OTHER,3219113.0,0.0,0.0,3278056,34.35%,6497169,68.09%,02-07-2026,02-07-2026,Off Market,03-Jul-2026 19:26:41,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260703_192641581_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-24,BUY,5975.0,1799371.0,301.14995815899584,7,0.00%,5982,0.06%,24-07-2026,24-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-24,BUY,800.0,240280.0,300.35,5982,0.06%,6782,0.07%,24-07-2026,24-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-27,BUY,20355.0,6327962.0,310.87998034880866,6782,0.07%,27137,0.28%,27-07-2026,27-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-28,BUY,6500.0,2017990.0,310.46,27137,0.28%,33637,0.35%,28-07-2026,28-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-29,BUY,8000.0,2545920.0,318.24,33637,0.35%,41637,0.44%,29-07-2026,29-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-29,BUY,1000.0,323225.0,323.225,41637,0.44%,42637,0.45%,29-07-2026,29-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,Smita Goyal,Promoter Group,2026-07-31,BUY,2683.0,868970.0,323.8799850913157,42637,0.45%,45320,0.47%,31-07-2026,31-07-2026,Market Purchase,11-Aug-2026 17:31:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260811_173148073_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-26,BUY,1035.0,313232.0,302.63961352657003,45320,0.47%,46355,0.49%,26-08-2026,26-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-26,BUY,1035.0,313232.0,302.63961352657003,45320,0.47%,46355,0.49%,26-08-2026,26-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-27,BUY,1657.0,510373.0,308.01025950512974,46355,0.49%,48012,0.50%,27-08-2026,27-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-27,BUY,1657.0,510373.0,308.01025950512974,46355,0.49%,48012,0.50%,27-08-2026,27-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,6682.0,2228982.0,333.5800658485483,48012,0.50%,54694,0.57%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,600.0,201583.0,335.9716666666667,54694,0.57%,55294,0.58%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:28,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170828470_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,6682.0,2228982.0,333.5800658485483,48012,0.50%,54694,0.57%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-08-28,BUY,600.0,201583.0,335.9716666666667,54694,0.57%,55294,0.58%,28-08-2026,28-08-2026,Market Purchase,29-Aug-2026 17:08:45,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260829_170845743_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-08,BUY,850.0,272400.0,320.47058823529414,55294,0.58%,56144,0.59%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 12:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260909_124550641_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-08,BUY,200.0,64400.0,322.0,56144,0.59%,56344,0.59%,08-09-2026,08-09-2026,Market Purchase,09-Sep-2026 12:45:50,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260909_124550641_WEB.html
NURECA,NURECA LIMITED,SMITA GOYAL,Promoter Group,2026-09-09,BUY,1000.0,334000.0,334.0,56344,0.59%,57344,0.60%,09-09-2026,09-09-2026,Market Purchase,10-Sep-2026 16:05:02,https://nsearchives.nseindia.com/corporate/ixbrl/IT_18918_20260910_160502422_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,232.0,12412.0,53.5,2000000,9.49%,2000232,9.49%,03-08-2026,05-08-2026,Market Purchase,06-Aug-2026 17:19:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260806_171948390_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-05,BUY,66849.0,3546892.0,53.05826564346512,2000232,9.49%,2067081,9.80%,03-08-2026,05-08-2026,Market Purchase,06-Aug-2026 17:19:48,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260806_171948390_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-10,BUY,7101.0,379842.0,53.49133924799324,2067081,9.80%,2074182,9.84%,06-08-2026,10-08-2026,Market Purchase,11-Aug-2026 15:56:52,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260811_155652381_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-13,BUY,160579.0,8490131.0,52.87198824254728,2074182,9.84%,2234761,10.59%,11-08-2026,13-08-2026,Market Purchase,18-Aug-2026 10:27:46,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260818_102746360_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-18,BUY,19181.0,1035518.0,53.986653459152286,2234761,10.59%,2253942,10.69%,14-08-2026,18-08-2026,Market Purchase,19-Aug-2026 09:56:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260819_095656608_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-21,BUY,56675.0,3049556.0,53.807781208645785,2253942,10.69%,2310617,10.95%,19-08-2026,21-08-2026,Market Purchase,21-Aug-2026 22:29:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260821_222906324_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-08-25,BUY,20629.0,1120264.0,54.30529836637743,2310617,10.95%,2331246,11.05%,24-08-2026,25-08-2026,Market Purchase,31-Aug-2026 17:27:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260831_172710703_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-02,BUY,7489.0,409902.0,54.73387635198291,2331246,11.05%,2338735,11.09%,31-08-2026,02-09-2026,Market Purchase,02-Sep-2026 17:59:10,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260902_175910303_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-07,BUY,6553.0,359742.0,54.897298947047155,2338735,11.09%,2345288,11.12%,03-09-2026,07-09-2026,Market Purchase,07-Sep-2026 18:10:24,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260907_181024331_WEB.html
OBCL,OBCL LIMITED,OBCL INFRASTRUCTURE PRIVATE LIMITED,Promoter Group,2026-09-10,BUY,4750.0,264002.0,55.579368421052635,2345288,11.12%,2350038,11.14%,08-09-2026,10-09-2026,Market Purchase,11-Sep-2026 13:35:40,https://nsearchives.nseindia.com/corporate/ixbrl/IT_20443_20260911_133540302_WEB.html
OMPOWER,Om Power Transmission Limited,Kalpesh Dhanjibhai Patel,Promoter and Director,2026-06-24,BUY,14221.0,2601006.0,182.8989522537093,8260000,24.12%,8274221,24.16%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
OMPOWER,Om Power Transmission Limited,Kanubhai Patel,Promoter and Director,2026-06-24,BUY,14195.0,2600640.0,183.20817189151109,8260000,24.12%,8274195,24.16%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
OMPOWER,Om Power Transmission Limited,Vasantkumar Narayanbhai Patel,Promoter and Director,2026-06-24,BUY,12347.0,2245533.0,181.8687130477039,7080000,20.67%,7092347,20.71%,23-06-2026,24-06-2026,Market Purchase,27-Jun-2026 01:10:04,https://nsearchives.nseindia.com/corporate/ixbrl/IT_27090_20260627_011004700_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-06-18,BUY,80273.0,10671493.0,132.94000473384574,522826697,50.36%,522906970,50.37%,18-06-2026,18-06-2026,Market Purchase,23-Jun-2026 16:24:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260623_162430288_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-06-18,BUY,80273.0,10671493.0,132.94000473384574,522826697,50.36%,522906970,50.37%,18-06-2026,18-06-2026,Market Purchase,23-Jun-2026 16:21:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260623_162106528_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-06-19,BUY,65000.0,8871850.0,136.49,522906970,50.37%,522971970,50.37%,19-06-2026,19-06-2026,Market Purchase,23-Jun-2026 16:24:30,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260623_162430288_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-06-19,BUY,65000.0,8871850.0,136.49,522906970,50.37%,522971970,50.37%,19-06-2026,19-06-2026,Market Purchase,23-Jun-2026 16:21:06,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260623_162106528_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-08-19,BUY,100000.0,15060000.0,150.6,522971970,50.36%,523071970,50.36%,19-08-2026,19-08-2026,Market Purchase,21-Aug-2026 10:23:18,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260821_102318702_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-08-19,OTHER,40000000.0,6036000000.0,150.9,522971970,50.36%,522971970,50.36%,19-08-2026,19-08-2026,Pledge Release,21-Aug-2026 10:22:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260821_102256866_WEB.html
PARADEEP,PARADEEP PHOSPHATES LIMITED,ZUARI MAROC PHOSPHATES PRIVATE LIMITED,Promoter,2026-08-19,OTHER,24881500.0,3754618350.0,150.9,522971970,50.36%,522971970,50.36%,19-08-2026,19-08-2026,Pledge Release,21-Aug-2026 10:22:56,https://nsearchives.nseindia.com/corporate/ixbrl/IT_19922_20260821_102256866_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-17,BUY,10455.0,7344674.0,702.5034911525586,470224,15.19%,480679,15.53%,17-08-2026,17-08-2026,Market Purchase,19-Aug-2026 17:58:23,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260819_175823095_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-17,BUY,10455.0,7344674.0,702.5034911525586,470224,15.19%,480679,15.53%,17-08-2026,17-08-2026,Market Purchase,19-Aug-2026 17:57:53,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260819_175753329_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-19,BUY,10556.0,7699314.0,729.3779840848806,480679,15.53%,491235,15.87%,19-08-2026,19-08-2026,Market Purchase,22-Aug-2026 16:56:01,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260822_165601837_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-08-20,BUY,1443.0,1072915.0,743.5308385308385,491235,15.87%,492678,15.91%,20-08-2026,20-08-2026,Market Purchase,25-Aug-2026 17:11:33,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260825_171133852_WEB.html
PKTEA,THE PERIA KARAMALAI TEA & PRODUCE COMPANY LIMITED,KIRAN VYAPAR LIMITED,Promoter Group,2026-09-04,BUY,6547.0,5174686.0,790.3904078203758,492678,15.91%,499225,16.13%,21-08-2026,04-09-2026,Market Purchase,08-Sep-2026 16:56:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_12988_20260908_165612670_WEB.html
PNGSREVA,PNGS REVA DIAMOND JEWELLERY LIMITED,P. N. Gadgil & Sons Limited,Promoter,2026-06-18,BUY,45000.0,17424450.0,387.21,4367500,13.77%,4412500,13.91%,18-06-2026,18-06-2026,Market Purchase,18-Jun-2026 18:06:12,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26347_20260618_180612524_WEB.html
PNGSREVA,PNGS REVA DIAMOND JEWELLERY LIMITED,P. N. Gadgil & Sons Limited,Promoter,2026-06-24,BUY,238.0,91630.0,385.0,4412500,13.92%,4412738,13.92%,24-06-2026,24-06-2026,Market Purchase,25-Jun-2026 17:44:58,https://nsearchives.nseindia.com/corporate/ixbrl/IT_26347_20260625_174458869_WEB.html
